id;name;slug;uic;uic8_sncf;latitude;longitude;parent_station_id;hub_id;country;time_zone
65414;Norrköping Väster Tull;norrkoping-vaster-tull;;;58.58611;16.17667;;;SE;Europe/Stockholm
65415;Norrköping Östra Eneby kyrka;norrkoping-ostra-eneby-kyrka;;;58.60944;16.13528;;;SE;Europe/Stockholm
65416;Nybygget;nybygget;;;56.73722;13.15861;;;SE;Europe/Stockholm
65417;Nykroppa Rävåsen;nykroppa-ravasen;;;59.62472;14.31;;;SE;Europe/Stockholm
65418;Nykroppa station;nykroppa-station;;;59.62361;14.30722;;;SE;Europe/Stockholm
65419;Nyköping Central;nykoping-central;;;58.75556;16.99472;;;SE;Europe/Stockholm
65420;Nyköping lasarett;nykoping-lasarett;;;58.75944;16.99778;;;SE;Europe/Stockholm
65421;Obbhult;obbhult;;;57.19444;12.80222;;;SE;Europe/Stockholm
65422;Okome;okome;;;57.05861;12.69194;;;SE;Europe/Stockholm
65423;Okome bygdegård;okome-bygdegard;;;57.05361;12.69194;;;SE;Europe/Stockholm
65424;Okome kyrka;okome-kyrka;;;57.05639;12.69306;;;SE;Europe/Stockholm
65425;Olofsbo södra;olofsbo-sodra;;;56.92;12.40167;;;SE;Europe/Stockholm
65426;Olovslund;olovslund;;;59.32778;17.935;;;SE;Europe/Stockholm
65427;Onsjö;onsjo;;;56.6925;12.75306;;;SE;Europe/Stockholm
65428;Onsjövägen;onsjovagen;;;56.69389;12.76417;;;SE;Europe/Stockholm
65429;Orsa busstation;orsa-busstation;;;61.11778;14.61972;;;SE;Europe/Stockholm
65430;Orsa station;orsa-station;;;61.11889;14.62111;;;SE;Europe/Stockholm
65431;Oskarshamns sjukhus huvudentre;oskarshamns-sjukhus-huvudentre;;;57.26361;16.42278;;;SE;Europe/Stockholm
65432;Oskarström Björkallén;oskarstrom-bjorkallen;;;56.80417;12.96361;;;SE;Europe/Stockholm
65433;Oskarström Björsgårdsgatan;oskarstrom-bjorsgardsgatan;;;56.80194;12.96;;;SE;Europe/Stockholm
65434;Oskarström Ekvägen;oskarstrom-ekvagen;;;56.79972;12.99;;;SE;Europe/Stockholm
65435;Oskarström Furulundsbadet;oskarstrom-furulundsbadet;;;56.79472;12.97611;;;SE;Europe/Stockholm
65436;Oskarström Sandgatan;oskarstrom-sandgatan;;;56.79861;12.9775;;;SE;Europe/Stockholm
65437;Oskarström station;oskarstrom-station;;;56.80639;12.97194;;;SE;Europe/Stockholm
65438;Oskarström Sveagatan;oskarstrom-sveagatan;;;56.80222;12.97083;;;SE;Europe/Stockholm
65439;Oskarström Vrenninge;oskarstrom-vrenninge;;;56.79722;12.98917;;;SE;Europe/Stockholm
65440;Oskarström Årniltsvägen;oskarstrom-arniltsvagen;;;56.80167;12.98722;;;SE;Europe/Stockholm
65441;Oskarström Ängarna;oskarstrom-angarna;;;56.79056;12.97583;;;SE;Europe/Stockholm
65442;Otterbäcken väg 26;otterbacken-vag-26;;;58.95639;14.05694;;;SE;Europe/Stockholm
65443;Pershagen;pershagen;;;59.15278;17.65694;;;SE;Europe/Stockholm
65444;Perstorp Getinge;perstorp-getinge;;;56.82722;12.73361;;;SE;Europe/Stockholm
65445;Perstorp Tönnersjövägen;perstorp-tonnersjovagen;;;56.61972;13.02583;;;SE;Europe/Stockholm
65446;Pixsjö;pixsjo;;;57.06417;12.33083;;;SE;Europe/Stockholm
65447;Possa;possa;;;57.1425;12.42444;;;SE;Europe/Stockholm
65448;Påarp Bergsvägen;paarp-bergsvagen;;;56.60556;12.92;;;SE;Europe/Stockholm
65449;Påarps Kattegattväg;paarps-kattegattvag;;;56.59972;12.91944;;;SE;Europe/Stockholm
65450;Rimforsa;rimforsa;;;58.13556;15.68167;;;SE;Europe/Stockholm
65451;Rimforsa riksväg 34;rimforsa-riksvag-34;;;58.13778;15.68;;;SE;Europe/Stockholm
65452;Ringagården;ringagarden;;;57.21944;12.23417;;;SE;Europe/Stockholm
65453;Ringenäs;ringenas;;;56.68444;12.71389;;;SE;Europe/Stockholm
65454;Ringenäsvägen;ringenasvagen;;;56.68833;12.74889;;;SE;Europe/Stockholm
65455;Ringhals;ringhals;;;57.25694;12.1175;;;SE;Europe/Stockholm
65456;Ringsegård;ringsegard;;;56.87;12.54861;;;SE;Europe/Stockholm
65457;Ringsegård Harkranksvägen;ringsegard-harkranksvagen;;;56.87139;12.5475;;;SE;Europe/Stockholm
65458;Ringsegård Sportvägen;ringsegard-sportvagen;;;56.87278;12.54611;;;SE;Europe/Stockholm
65459;Risarp;risarp;;;56.85861;12.64472;;;SE;Europe/Stockholm
65460;Risarpsvägen;risarpsvagen;;;56.86083;12.62917;;;SE;Europe/Stockholm
65461;Risen;risen;;;57.025;12.535;;;SE;Europe/Stockholm
65462;Rolfstorp;rolfstorp;;;57.14472;12.45278;;;SE;Europe/Stockholm
65463;Rolfstorp Ekekullen;rolfstorp-ekekullen;;;57.14417;12.45917;;;SE;Europe/Stockholm
65464;Rolfstorp Enelundsvägen;rolfstorp-enelundsvagen;;;57.14889;12.46222;;;SE;Europe/Stockholm
65465;Rolfstorp Gunnevi;rolfstorp-gunnevi;;;57.1475;12.46056;;;SE;Europe/Stockholm
65466;Rolfstorp Håkanstorp;rolfstorp-hakanstorp;;;57.1425;12.46167;;;SE;Europe/Stockholm
65467;Ronneby brunn soft center;ronneby-brunn-soft-center;;;56.19639;15.28944;;;SE;Europe/Stockholm
65468;Rudolf Steinerseminariet;rudolf-steinerseminariet;;;59.06889;17.61722;;;SE;Europe/Stockholm
65469;Runesten;runesten;;;57.11528;12.3975;;;SE;Europe/Stockholm
65470;Rya;rya;;;57.19167;12.35556;;;SE;Europe/Stockholm
65471;Rydöbruk Borgenvägen;rydobruk-borgenvagen;;;56.96556;13.14444;;;SE;Europe/Stockholm
65472;Rydöbruk Folkets Hus;rydobruk-folkets-hus;;;56.95889;13.12694;;;SE;Europe/Stockholm
65473;Rydöbruk gamla stationen;rydobruk-gamla-stationen;;;56.96194;13.14333;;;SE;Europe/Stockholm
65474;Rydöbruk Hallandsgatan;rydobruk-hallandsgatan;;;56.95917;13.11889;;;SE;Europe/Stockholm
65475;Ryssa kvarn;ryssa-kvarn;;;56.92278;12.39861;;;SE;Europe/Stockholm
65476;Ryttarledet;ryttarledet;;;56.805;12.79083;;;SE;Europe/Stockholm
65477;Ränneslöv;ranneslov;;;56.45306;13.07611;;;SE;Europe/Stockholm
65478;Ränneslöv Kristineborgsvägen;ranneslov-kristineborgsvagen;;;56.45306;13.07139;;;SE;Europe/Stockholm
65479;Ränneslöv Randerslund;ranneslov-randerslund;;;56.45333;13.0675;;;SE;Europe/Stockholm
65480;Ränneslöv Tormarpsvägen;ranneslov-tormarpsvagen;;;56.45333;13.08083;;;SE;Europe/Stockholm
65481;Rätan Q8;ratan-q8;;;62.46111;14.53306;;;SE;Europe/Stockholm
65482;Rävige;ravige;;;57.04806;12.68833;;;SE;Europe/Stockholm
65483;Röinge;roinge;;;56.67083;12.95583;;;SE;Europe/Stockholm
65484;Rösäng;rosang;;;57.18917;12.28389;;;SE;Europe/Stockholm
65485;Sandö;sando;;;62.88361;17.89083;;;SE;Europe/Stockholm
65486;Sannagård;sannagard;;;56.95889;12.55583;;;SE;Europe/Stockholm
65487;Sannarp;sannarp;;;56.68611;12.89278;;;SE;Europe/Stockholm
65488;Sennan station;sennan-station;;;56.77167;12.98;;;SE;Europe/Stockholm
65489;Sennan Ängvägen;sennan-angvagen;;;56.76833;12.9775;;;SE;Europe/Stockholm
65490;Sibbarp kyrka;sibbarp-kyrka;;;57.02694;12.53889;;;SE;Europe/Stockholm
65491;Sickla kaj;sickla-kaj;;;59.3025;18.10361;;;SE;Europe/Stockholm
65492;Sickla köpkvarter;sickla-kopkvarter;;;59.30417;18.12861;;;SE;Europe/Stockholm
65493;Sickla udde;sickla-udde;;;59.30611;18.10861;;;SE;Europe/Stockholm
65494;Sik;sik;;;56.99972;12.36306;;;SE;Europe/Stockholm
65495;Silvagärde;silvagarde;;;57.11167;12.89;;;SE;Europe/Stockholm
65496;Simlångsdalen;simlangsdalen;;;56.72056;13.13028;;;SE;Europe/Stockholm
65497;Simlångsdalen Bobergs Kvarn;simlangsdalen-bobergs-kvarn;;;56.71778;13.11472;;;SE;Europe/Stockholm
65498;Simlångsdalen Ljungblomman;simlangsdalen-ljungblomman;;;56.71944;13.12472;;;SE;Europe/Stockholm
65499;Simlångsdalens industriområde;simlangsdalens-industriomrade;;;56.71556;13.10806;;;SE;Europe/Stockholm
65500;Sjöholma;sjoholma;;;56.63472;13.05028;;;SE;Europe/Stockholm
65501;Skagersvik;skagersvik;;;58.96778;14.10556;;;SE;Europe/Stockholm
65502;Skahalsvägen;skahalsvagen;;;56.72333;12.8625;;;SE;Europe/Stockholm
65503;Skanta;skanta;;;57.23806;12.16583;;;SE;Europe/Stockholm
65504;Skedala;skedala;;;56.69222;12.97222;;;SE;Europe/Stockholm
65505;Skedala Mariehemsvägen;skedala-mariehemsvagen;;;56.69028;12.96556;;;SE;Europe/Stockholm
65506;Skipås;skipas;;;56.78028;12.62278;;;SE;Europe/Stockholm
65507;Skipås Glassvik;skipas-glassvik;;;56.775;12.62139;;;SE;Europe/Stockholm
65508;Skjutfältet;skjutfaltet;;;56.68639;12.70778;;;SE;Europe/Stockholm
65509;Skogaby;skogaby;;;56.53167;13.17778;;;SE;Europe/Stockholm
65510;Skogaby idrottsplats;skogaby-idrottsplats;;;56.53056;13.18222;;;SE;Europe/Stockholm
65511;Skog kyrka;skog-kyrka;;;61.165;16.82194;;;SE;Europe/Stockholm
65512;Skogsbo;skogsbo;;;57.08167;12.55417;;;SE;Europe/Stockholm
65513;Skogshill;skogshill;;;57.18306;12.22583;;;SE;Europe/Stockholm
65514;Skogstorp Bånga;skogstorp-banga;;;56.91611;12.4275;;;SE;Europe/Stockholm
65515;Skogstorp Göteborgsvägen;skogstorp-goteborgsvagen;;;56.91194;12.44333;;;SE;Europe/Stockholm
65516;Skogstorp Humlevägen;skogstorp-humlevagen;;;56.91389;12.43528;;;SE;Europe/Stockholm
65517;Skogstorp Hyacintvägen;skogstorp-hyacintvagen;;;56.90972;12.44417;;;SE;Europe/Stockholm
65518;Skogstorp Krassevägen;skogstorp-krassevagen;;;56.91722;12.43472;;;SE;Europe/Stockholm
65519;Skogstorp Kroka;skogstorp-kroka;;;56.91;12.44806;;;SE;Europe/Stockholm
65520;Skogstorp Liljevägen;skogstorp-liljevagen;;;56.91472;12.4375;;;SE;Europe/Stockholm
65521;Skogstorp Prästkragevägen;skogstorp-prastkragevagen;;;56.91472;12.43306;;;SE;Europe/Stockholm
65522;Skogstorpsskolan;skogstorpsskolan;;;56.91167;12.43639;;;SE;Europe/Stockholm
65523;Skogstorp Violvägen;skogstorp-violvagen;;;56.91194;12.43889;;;SE;Europe/Stockholm
65524;Skrea;skrea;;;56.88694;12.565;;;SE;Europe/Stockholm
65525;Skrea korsväg;skrea-korsvag;;;56.88583;12.56806;;;SE;Europe/Stockholm
65526;Skrea Odlarevägen;skrea-odlarevagen;;;56.89444;12.54222;;;SE;Europe/Stockholm
65527;Skrea Prästliden;skrea-prastliden;;;56.8925;12.54833;;;SE;Europe/Stockholm
65528;Skrea Rydbergstorp;skrea-rydbergstorp;;;56.88333;12.55472;;;SE;Europe/Stockholm
65529;Skrea stationsväg;skrea-stationsvag;;;56.885;12.55917;;;SE;Europe/Stockholm
65530;Skrea Ängslyckevägen;skrea-angslyckevagen;;;56.87722;12.53556;;;SE;Europe/Stockholm
65531;Skräppebo;skrappebo;;;57.07389;12.67861;;;SE;Europe/Stockholm
65532;Skultagårdsvägen;skultagardsvagen;;;57.10917;12.30694;;;SE;Europe/Stockholm
65533;Skummeslöv Elins väg;skummeslov-elins-vag;;;56.45944;12.92833;;;SE;Europe/Stockholm
65534;Skummeslöv Hedhusvägen Ö;skummeslov-hedhusvagen-o;;;56.45028;12.93389;;;SE;Europe/Stockholm
65535;Skummeslöv Orionvägen;skummeslov-orionvagen;;;56.45806;12.93472;;;SE;Europe/Stockholm
65536;Skummeslövsstrand;skummeslovsstrand;;;56.46139;12.92167;;;SE;Europe/Stockholm
65537;Skummeslöv Stjärnhem;skummeslov-stjarnhem;;;56.45611;12.93722;;;SE;Europe/Stockholm
65538;Skåre Sågen;skare-sagen;;;59.43611;13.4425;;;SE;Europe/Stockholm
65539;Skällentorp;skallentorp;;;56.83306;12.63861;;;SE;Europe/Stockholm
65540;Skällinge affär;skallinge-affar;;;57.1825;12.46778;;;SE;Europe/Stockholm
65541;Skällåkra;skallakra;;;57.25778;12.13111;;;SE;Europe/Stockholm
65542;Skärkered;skarkered;;;56.70889;13.07222;;;SE;Europe/Stockholm
65543;Skärkered Björkvik;skarkered-bjorkvik;;;56.70583;13.05833;;;SE;Europe/Stockholm
65544;Slagnäs bensinstation;slagnas-bensinstation;;;65.58528;18.16472;;;SE;Europe/Stockholm
65545;Slagnäs station;slagnas-station;;;65.58583;18.15833;;;SE;Europe/Stockholm
65546;Slöinge Björkgatan;sloinge-bjorkgatan;;;56.85611;12.68028;;;SE;Europe/Stockholm
65547;Slöinge Göteborgsvägen;sloinge-goteborgsvagen;;;56.85389;12.69306;;;SE;Europe/Stockholm
65548;Slöinge Lundby;sloinge-lundby;;;56.84389;12.71056;;;SE;Europe/Stockholm
65549;Slöinge Pilgatan;sloinge-pilgatan;;;56.85333;12.68556;;;SE;Europe/Stockholm
65550;Slöinge Stationsgatan;sloinge-stationsgatan;;;56.85222;12.69;;;SE;Europe/Stockholm
65551;Slöinge Stenlösvägen;sloinge-stenlosvagen;;;56.85444;12.68306;;;SE;Europe/Stockholm
65552;Smeagård;smeagard;;;56.6825;12.98417;;;SE;Europe/Stockholm
65553;Smea Larsa;smea-larsa;;;57.0675;12.29139;;;SE;Europe/Stockholm
65554;Smedby centrum;smedby-centrum;;;56.675;16.2425;;;SE;Europe/Stockholm
65555;Smedby station;smedby-station;;;56.67583;16.24306;;;SE;Europe/Stockholm
65556;Solna Mall of Scandinavia;solna-mall-of-scandinavia;;;59.36944;18.00333;;;SE;Europe/Stockholm
65557;Sommarbyn;sommarbyn;;;56.85556;12.55694;;;SE;Europe/Stockholm
65558;Staffanstorp Storgatan;staffanstorp-storgatan;;;55.64111;13.205;;;SE;Europe/Stockholm
65559;Stafsinge;stafsinge;;;56.92389;12.48556;;;SE;Europe/Stockholm
65560;Steninge;steninge;;;56.76306;12.63389;;;SE;Europe/Stockholm
65561;Steninge Muren;steninge-muren;;;56.76583;12.63194;;;SE;Europe/Stockholm
65562;Steninge skola;steninge-skola;;;56.77222;12.62389;;;SE;Europe/Stockholm
65563;Steninge Trastvägen;steninge-trastvagen;;;56.76944;12.62639;;;SE;Europe/Stockholm
65564;Stensjö;stensjo;;;56.78806;12.62417;;;SE;Europe/Stockholm
65565;Stenungsön;stenungson;;;58.06528;11.805;;;SE;Europe/Stockholm
65566;Stjärnarp Brunskog;stjarnarp-brunskog;;;56.62806;13.00583;;;SE;Europe/Stockholm
65567;Stjärnarp Froeled;stjarnarp-froeled;;;56.62556;13.01167;;;SE;Europe/Stockholm
65568;Stockholm Bellmansro;stockholm-bellmansro;;;59.32389;18.11028;38711;;SE;Europe/Stockholm
65569;Stockholm Djurgårdsbron;stockholm-djurgardsbron;;;59.33167;18.09333;38711;;SE;Europe/Stockholm
65570;Stockholm Djurgårdsskolan;stockholm-djurgardsskolan;;;59.32306;18.10472;38711;;SE;Europe/Stockholm
65571;Stockholm Gröna Lund;stockholm-grona-lund;;;59.325;18.09694;38711;;SE;Europe/Stockholm
65572;Stockholm Nordiska museet/Vasa;stockholm-nordiska-museet-vasa;;;59.32917;18.09528;38711;;SE;Europe/Stockholm
65573;Stockholm Skansen;stockholm-skansen;;;59.32389;18.10139;38711;;SE;Europe/Stockholm
65574;Stockholm Tegelvikshamnen;stockholm-tegelvikshamnen;;;59.31583;18.09639;38711;;SE;Europe/Stockholm
65575;Stockholm Waldemarsudde;stockholm-waldemarsudde;;;59.3225;18.11111;38711;;SE;Europe/Stockholm
65576;Stockholm Värtahamnen;stockholm-vartahamnen;;;59.35;18.10694;38711;;SE;Europe/Stockholm
65577;Stora Köpinge;stora-kopinge;;;55.47111;13.94639;;;SE;Europe/Stockholm
65578;Storehall;storehall;;;57.14611;12.24278;;;SE;Europe/Stockholm
65579;Storhogna Hotell;storhogna-hotell;;;62.50389;14.09833;;;SE;Europe/Stockholm
65580;Storhogna M;storhogna-m;;;62.50389;14.09833;;;SE;Europe/Stockholm
65581;Strandbackavägen;strandbackavagen;;;57.07278;12.28694;;;SE;Europe/Stockholm
65582;Strandlida;strandlida;;;56.68361;12.71889;;;SE;Europe/Stockholm
65583;Stålagård;stalagard;;;56.92556;12.48194;;;SE;Europe/Stockholm
65584;Stålsberg;stalsberg;;;56.71944;12.8625;;;SE;Europe/Stockholm
65585;Susegården;susegarden;;;56.80306;12.79611;;;SE;Europe/Stockholm
65586;Svanshult;svanshult;;;57.11722;13.01111;;;SE;Europe/Stockholm
65587;Svartsjö Färjestadsvägen;svartsjo-farjestadsvagen;;;59.36167;17.73556;;;SE;Europe/Stockholm
65588;Svartsjö slott;svartsjo-slott;;;59.36333;17.72833;;;SE;Europe/Stockholm
65589;Sälen Tandådalen Tandådalstor;salen-tandadalen-tandadalstor;;;61.17528;12.99556;;;SE;Europe/Stockholm
65590;Särdals kvarn;sardals-kvarn;;;56.74;12.65694;;;SE;Europe/Stockholm
65591;Särö centrum;saro-centrum;;;57.52083;11.965;;;SE;Europe/Stockholm
65592;Särö Särögården;saro-sarogarden;;;57.51944;11.96528;;;SE;Europe/Stockholm
65593;Säter;sater;;;60.34639;15.75694;;;SE;Europe/Stockholm
65594;Säter Torget;sater-torget;;;60.34694;15.7525;;;SE;Europe/Stockholm
65595;Sävar centrum;savar-centrum;;;63.90056;20.55028;;;SE;Europe/Stockholm
65596;Sävar samhälle;savar-samhalle;;;63.90111;20.55194;;;SE;Europe/Stockholm
65597;Sävedalen Ljungkullen;savedalen-ljungkullen;;;57.71778;12.07;;;SE;Europe/Stockholm
65598;Sävedalen Vallhamra torg;savedalen-vallhamra-torg;;;57.72083;12.07111;;;SE;Europe/Stockholm
65599;Söderhamn Aquarena;soderhamn-aquarena;;;61.28889;17.07083;;;SE;Europe/Stockholm
65600;Söders;soders;;;57.15778;12.32694;;;SE;Europe/Stockholm
65601;Södra Näs Hagmarksvägen;sodra-nas-hagmarksvagen;;;57.07194;12.26833;;;SE;Europe/Stockholm
65602;Södra Näs Kullevägen;sodra-nas-kullevagen;;;57.07417;12.27222;;;SE;Europe/Stockholm
65603;Södra Näs Olas gata;sodra-nas-olas-gata;;;57.06889;12.26111;;;SE;Europe/Stockholm
65604;Södra Näs Skördevägen;sodra-nas-skordevagen;;;57.07639;12.27639;;;SE;Europe/Stockholm
65605;Södra Näs Trulsa gata;sodra-nas-trulsa-gata;;;57.07028;12.26472;;;SE;Europe/Stockholm
65606;Södra Älvsborgs sjukhus;sodra-alvsborgs-sjukhus;;;57.72333;12.96194;;;SE;Europe/Stockholm
65607;Sörensgård;sorensgard;;;57.15778;12.3325;;;SE;Europe/Stockholm
65608;Sörumsand;sorumsand;;;59.9875;11.29806;;;NO;Europe/Oslo
65609;Tandsbyn Bodsjövägen;tandsbyn-bodsjovagen;;;63.00028;14.74583;;;SE;Europe/Stockholm
65610;Tandsbyn station;tandsbyn-station;;;62.99861;14.74417;;;SE;Europe/Stockholm
65611;Tandådalen fjällkyrkan;tandadalen-fjallkyrkan;;;61.1775;12.99361;;;SE;Europe/Stockholm
65612;Tannefors;tannefors;;;58.40028;15.65917;;;SE;Europe/Stockholm
65613;Tanumshede centrum;tanumshede-centrum;;;58.72222;11.32083;;;SE;Europe/Stockholm
65614;Taxinge;taxinge;;;59.24222;17.30444;;;SE;Europe/Stockholm
65615;Taxinge Näsby Station;taxinge-nasby-station;;;59.24083;17.29972;;;SE;Europe/Stockholm
65616;Tjärnheden Bytespunkt;tjarnheden-bytespunkt;;;59.61528;13.44944;;;SE;Europe/Stockholm
65617;Tofta station;tofta-station;;;57.17333;12.30028;;;SE;Europe/Stockholm
65618;Tofta Tvärvägen;tofta-tvarvagen;;;57.17278;12.29528;;;SE;Europe/Stockholm
65619;Tolarpsvägen;tolarpsvagen;;;56.67972;13.03583;;;SE;Europe/Stockholm
65620;Tollarp E22;tollarp-e22;;;55.92944;13.96722;;;SE;Europe/Stockholm
65621;Tollarp Lundgrens väg;tollarp-lundgrens-vag;;;55.92889;13.96694;;;SE;Europe/Stockholm
65622;Tormorup;tormorup;;;57.02639;12.65167;;;SE;Europe/Stockholm
65623;Torpa Björsgård;torpa-bjorsgard;;;57.19667;12.28972;;;SE;Europe/Stockholm
65624;Torpa Varberg;torpa-varberg;;;57.18639;12.28;;;SE;Europe/Stockholm
65625;Torpsbruk Björkerydsvägen;torpsbruk-bjorkerydsvagen;;;57.03333;14.57306;;;SE;Europe/Stockholm
65626;Torpsbruk Stationsvägen;torpsbruk-stationsvagen;;;57.03556;14.575;;;SE;Europe/Stockholm
65627;Torsåsen;torsasen;;;56.92556;12.39333;;;SE;Europe/Stockholm
65628;Totebo;totebo;;;57.63139;16.185;;;SE;Europe/Stockholm
65629;Totebo station;totebo-station;;;57.62806;16.18111;;;SE;Europe/Stockholm
65630;Trekanten Kalmar;trekanten-kalmar;;;56.70056;16.11111;;;SE;Europe/Stockholm
65631;Trekanten station;trekanten-station;;;56.70167;16.11722;;;SE;Europe/Stockholm
65632;Träslövsläge Badplatsen;traslovslage-badplatsen;;;57.06111;12.27694;;;SE;Europe/Stockholm
65633;Träslövsläge Fiskebåtsvägen;traslovslage-fiskebatsvagen;;;57.055;12.29361;;;SE;Europe/Stockholm
65634;Träslövsläge hamn;traslovslage-hamn;;;57.05806;12.27361;;;SE;Europe/Stockholm
65635;Träslövsläge Jungmansvägen;traslovslage-jungmansvagen;;;57.06472;12.28028;;;SE;Europe/Stockholm
65636;Träslövsläge Nygårds camping;traslovslage-nygards-camping;;;57.07111;12.28722;;;SE;Europe/Stockholm
65637;Träslövsläge Relingvägen;traslovslage-relingvagen;;;57.0625;12.29;;;SE;Europe/Stockholm
65638;Träslövsläge Rockavägen;traslovslage-rockavagen;;;57.05222;12.29083;;;SE;Europe/Stockholm
65639;Träslövsläge Storgatan;traslovslage-storgatan;;;57.05111;12.28694;;;SE;Europe/Stockholm
65640;Träslövsläge söder;traslovslage-soder;;;57.05667;12.29861;;;SE;Europe/Stockholm
65641;Träslövsläge Tallåsen;traslovslage-tallasen;;;57.06694;12.28222;;;SE;Europe/Stockholm
65642;Träslövsläge Trälvägen;traslovslage-tralvagen;;;57.05556;12.29667;;;SE;Europe/Stockholm
65643;Träslövsläge Åhsvägen;traslovslage-ahsvagen;;;57.06278;12.27861;;;SE;Europe/Stockholm
65644;Träslövsläge Ålvägen;traslovslage-alvagen;;;57.0525;12.28333;;;SE;Europe/Stockholm
65645;Trönninge Backagårdsvägen;tronninge-backagardsvagen;;;57.14306;12.29194;;;SE;Europe/Stockholm
65646;Trönninge Bjärbygårdsvägen;tronninge-bjarbygardsvagen;;;56.62139;12.94167;;;SE;Europe/Stockholm
65647;Trönninge Bolsevägen;tronninge-bolsevagen;;;57.13806;12.28306;;;SE;Europe/Stockholm
65648;Trönninge Bondagård;tronninge-bondagard;;;56.61083;12.93333;;;SE;Europe/Stockholm
65649;Trönninge Elvavägen;tronninge-elvavagen;;;56.61861;12.93694;;;SE;Europe/Stockholm
65650;Trönninge Halmstad;tronninge-halmstad;;;56.61778;12.94639;;;SE;Europe/Stockholm
65651;Trönninge Kyrkvägen;tronninge-kyrkvagen;;;56.61861;12.94194;;;SE;Europe/Stockholm
65652;Trönninge Påarp;tronninge-paarp;;;56.60306;12.91972;;;SE;Europe/Stockholm
65653;Trönninge Påarpsvägen;tronninge-paarpsvagen;;;56.60861;12.93333;;;SE;Europe/Stockholm
65654;Trönninge skola;tronninge-skola;;;57.13639;12.27694;;;SE;Europe/Stockholm
65655;Trönninge Trönningeskolan;tronninge-tronningeskolan;;;56.61639;12.93528;;;SE;Europe/Stockholm
65656;Trönninge Varberg;tronninge-varberg;;;57.14194;12.29028;;;SE;Europe/Stockholm
65657;Trönninge Vbg;tronninge-vbg;;;57.14028;12.28806;;;SE;Europe/Stockholm
65658;Tvillinghusen;tvillinghusen;;;56.87361;12.59528;;;SE;Europe/Stockholm
65659;Tvååker Grusvägen;tvaaker-grusvagen;;;57.03806;12.39778;;;SE;Europe/Stockholm
65660;Tvååker Munkagårdsgymnasiet;tvaaker-munkagardsgymnasiet;;;57.03444;12.39222;;;SE;Europe/Stockholm
65661;Tvååker vårdcentralen;tvaaker-vardcentralen;;;57.0425;12.40667;;;SE;Europe/Stockholm
65662;Tylöbäck;tyloback;;;56.65806;12.74278;;;SE;Europe/Stockholm
65663;Tylösand;tylosand;;;56.64722;12.73333;;;SE;Europe/Stockholm
65664;Tylösand Harstigen;tylosand-harstigen;;;56.64583;12.7375;;;SE;Europe/Stockholm
65665;Tylösand Tylöhusvägen;tylosand-tylohusvagen;;;56.64694;12.74083;;;SE;Europe/Stockholm
65666;Tågarps gärde;tagarps-garde;;;56.94417;12.60861;;;SE;Europe/Stockholm
65667;Tångaberg;tangaberg;;;57.17417;12.22972;;;SE;Europe/Stockholm
65668;Tångaberg Borrvägen;tangaberg-borrvagen;;;57.17139;12.22806;;;SE;Europe/Stockholm
65669;Tångaberg Skepparns väg;tangaberg-skepparns-vag;;;57.17528;12.22389;;;SE;Europe/Stockholm
65670;Tänndalen Ski Lodge;tanndalen-ski-lodge;;;62.57333;12.22361;;;SE;Europe/Stockholm
65671;Tännäs Q8;tannas-q8;;;62.44;12.71472;;;SE;Europe/Stockholm
65672;Tönnersjö Backasjövägen;tonnersjo-backasjovagen;;;56.64194;13.06944;;;SE;Europe/Stockholm
65673;Tönnersjö bygdegård;tonnersjo-bygdegard;;;56.63167;13.045;;;SE;Europe/Stockholm
65674;Tönnersjö kyrka;tonnersjo-kyrka;;;56.63861;13.06417;;;SE;Europe/Stockholm
65675;Tönnersjö Strömviken;tonnersjo-stromviken;;;56.63806;13.06056;;;SE;Europe/Stockholm
